time,open,high,low,close,vol,weekday,day,week,month,year,hour,hour_sin,hour_cos,minute_block,minute_sin,minute_cos,london_session,ny_session,overlap_session,symbol,mean_std_open,mean_std_high,mean_std_low,mean_std_close,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma,atr,returns_5,returns_24,volatility_ratio
2024-03-08 20:20:00+00:00,1.09391,1.09394,1.0938,1.0939,777.0,4,8,10,3,2024,20,-0.866025,0.5,4,0.866025,-0.5,0,1,0,EURUSD,-0.2321083172146956,-0.25915221579961667,-0.22374877330713616,-0.22950819672129796,-0.007211,1.094242,1.093517,0.526694,-0.712334,1.094364,1.092488,-0.680565,-0.000238,0.000238,0.000128
2024-03-08 20:25:00+00:00,1.09391,1.094,1.09353,1.09354,665.0,4,8,10,3,2024,20,-0.866025,0.5,5,0.5,-0.866025,0,1,0,EURUSD,-0.2321083172146956,-0.25337186897878894,-0.2502453385672254,-0.26422372227578705,-0.016095,1.094251,1.093501,0.393908,-0.71504,1.09436,1.092495,-0.671798,-0.000621,3.7e-05,0.00043
2024-03-08 20:30:00+00:00,1.09354,1.09366,1.0935,1.09361,381.0,4,8,10,3,2024,20,-0.866025,0.5,6,0.0,-1.0,0,1,0,EURUSD,-0.2678916827852902,-0.28612716763004187,-0.2531894013738878,-0.25747348119574553,-0.036824,1.094251,1.0935,0.418449,-0.717822,1.094356,1.092502,-0.677728,-0.000393,-1.8e-05,0.000146
2024-03-08 20:35:00+00:00,1.09361,1.09362,1.09346,1.09346,445.0,4,8,10,3,2024,20,-0.866025,0.5,7,-0.5,-0.866025,0,1,0,EURUSD,-0.2611218568665379,-0.2899807321772556,-0.2571148184494376,-0.27193828351011007,-0.069399,1.094277,1.093448,0.363344,-0.72071,1.094351,1.092508,-0.676955,-0.000347,5.5e-05,0.000146
2024-03-08 20:40:00+00:00,1.09347,1.09356,1.09345,1.09352,473.0,4,8,10,3,2024,20,-0.866025,0.5,8,-0.866025,-0.5,0,1,0,EURUSD,-0.2746615087040567,-0.2957610789980549,-0.2580961727183393,-0.26615236258436425,-0.101974,1.09429,1.093417,0.38447,-0.723616,1.094347,1.092515,-0.679018,-0.000366,-4.6e-05,0.000101
2024-03-08 20:45:00+00:00,1.09353,1.09364,1.0935,1.09357,505.0,4,8,10,3,2024,20,-0.866025,0.5,9,-1.0,-0.0,0,1,0,EURUSD,-0.2688588007736996,-0.28805394990365585,-0.2531894013738878,-0.26133076181291415,-0.134548,1.094296,1.093402,0.402094,-0.726289,1.094343,1.092522,-0.67876,-0.000302,-3.7e-05,0.000128
2024-03-08 20:50:00+00:00,1.09359,1.09372,1.09359,1.09366,469.0,4,8,10,3,2024,20,-0.866025,0.5,10,-0.866025,0.5,0,1,0,EURUSD,-0.2630560928433141,-0.28034682080924256,-0.24435721295385804,-0.2526518804242812,-0.1612,1.094294,1.093408,0.433833,-0.728732,1.094339,1.092529,-0.677986,0.00011,3.7e-05,0.000119
2024-03-08 20:55:00+00:00,1.09366,1.09366,1.09354,1.09361,638.0,4,8,10,3,2024,20,-0.866025,0.5,11,-0.5,0.866025,0,1,0,EURUSD,-0.2562862669245476,-0.28612716763004187,-0.24926398429832375,-0.25747348119574553,-0.18193,1.094297,1.093385,0.415291,-0.731311,1.094335,1.092536,-0.679018,0.0,-0.000101,0.00011
2024-03-08 21:00:00+00:00,1.09361,1.09387,1.09358,1.09383,547.0,4,8,10,3,2024,21,-0.707107,0.707107,0,0.0,1.0,0,0,0,EURUSD,-0.2611218568665379,-0.26589595375722297,-0.2453385672227597,-0.23625843780133948,-0.187853,1.094294,1.093384,0.492899,-0.733299,1.094332,1.092543,-0.674119,0.000338,0.000119,0.000265
2024-03-08 21:05:00+00:00,1.09382,1.09393,1.09378,1.09384,555.0,4,8,10,3,2024,21,-0.707107,0.707107,1,0.5,0.866025,0,0,0,EURUSD,-0.24081237911023834,-0.26011560693639524,-0.2257114818449395,-0.235294117647058,-0.18193,1.094288,1.093381,0.496422,-0.735114,1.094329,1.09255,-0.673345,0.000293,0.000165,0.000137
2024-03-08 21:10:00+00:00,1.09384,1.09386,1.09369,1.09371,398.0,4,8,10,3,2024,21,-0.707107,0.707107,2,0.866025,0.5,0,0,0,EURUSD,-0.23887814313346212,-0.26685934489401575,-0.23454367026494083,-0.24783027965284532,-0.176007,1.094275,1.093369,0.447908,-0.737185,1.094325,1.092557,-0.672056,0.000128,8.2e-05,0.000155
2024-03-08 21:15:00+00:00,1.09369,1.09377,1.09369,1.09376,238.0,4,8,10,3,2024,21,-0.707107,0.707107,3,1.0,0.0,0,0,0,EURUSD,-0.25338491295936194,-0.27552986512523603,-0.23454367026494083,-0.243008678881381,-0.170084,1.094254,1.093365,0.465623,-0.739249,1.094322,1.092564,-0.671541,9.1e-05,-4.6e-05,7.3e-05
