time,open,high,low,close,vol,weekday,day,week,month,year,hour,hour_sin,hour_cos,minute_block,minute_sin,minute_cos,london_session,ny_session,overlap_session,symbol,mean_std_open,mean_std_high,mean_std_low,mean_std_close,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma,atr,returns_5,returns_24,volatility_ratio
2024-08-23 19:20:00+00:00,1.11924,1.11926,1.11905,1.11913,288.0,4,23,34,8,2024,19,-0.965926,0.258819,4,0.866025,-0.5,0,1,0,EURUSD,2.2176015473887816,2.18015414258187,2.2541707556427752,2.203471552555456,0.810297,1.119987,1.118591,1.823453,-0.325379,1.11332,1.113469,-0.480497,0.000366,0.000456,0.000188
2024-08-23 19:25:00+00:00,1.11912,1.11916,1.11902,1.11912,241.0,4,23,34,8,2024,19,-0.965926,0.258819,5,0.5,-0.866025,0,1,0,EURUSD,2.205996131528039,2.1705202312138567,2.2512266928360845,2.2025072324011603,0.751067,1.119979,1.118575,1.819999,-0.317713,1.113348,1.113475,-0.480755,0.000322,4.5e-05,0.000125
2024-08-23 19:30:00+00:00,1.11911,1.11914,1.11897,1.11908,351.0,4,23,34,8,2024,19,-0.965926,0.258819,6,0.0,-1.0,0,1,0,EURUSD,2.205029013539658,2.168593448940271,2.246319921491633,2.198649951784006,0.691836,1.11997,1.118558,1.806145,-0.310197,1.113376,1.113482,-0.48127,-5.4e-05,-0.000384,0.000152
2024-08-23 19:35:00+00:00,1.11908,1.11918,1.11891,1.11897,269.0,4,23,34,8,2024,19,-0.965926,0.258819,7,-0.5,-0.866025,0,1,0,EURUSD,2.2021276595744865,2.1724470134874707,2.240431795878294,2.1880424300867958,0.632605,1.119968,1.118532,1.76802,-0.302853,1.113405,1.113489,-0.481012,-0.000438,-0.000545,0.000241
2024-08-23 19:40:00+00:00,1.11896,1.11896,1.1188,1.11891,357.0,4,23,34,8,2024,19,-0.965926,0.258819,8,-0.866025,-0.5,0,1,0,EURUSD,2.1905222437137297,2.1512524084778306,2.2296368989204893,2.182256509161064,0.567452,1.119931,1.118501,1.747219,-0.295806,1.113434,1.113495,-0.48127,-0.000313,-0.000652,0.000143
2024-08-23 19:45:00+00:00,1.11891,1.1191,1.11885,1.11908,225.0,4,23,34,8,2024,19,-0.965926,0.258819,9,-1.0,-0.0,0,1,0,EURUSD,2.185686653771768,2.1647398843930574,2.234543670264941,2.198649951784006,0.514144,1.119832,1.118524,1.79509,-0.288512,1.113464,1.113501,-0.48127,-4.5e-05,-0.00025,0.000223
2024-08-23 19:50:00+00:00,1.11909,1.11923,1.11905,1.11919,315.0,4,23,34,8,2024,19,-0.965926,0.258819,10,-0.866025,0.5,0,1,0,EURUSD,2.2030947775628533,2.1772639691714772,2.2541707556427752,2.209257473481202,0.469721,1.119673,1.118604,1.82601,-0.280992,1.113493,1.113508,-0.484876,6.3e-05,-0.000134,0.000161
2024-08-23 19:55:00+00:00,1.11921,1.11922,1.11906,1.11911,444.0,4,23,34,8,2024,19,-0.965926,0.258819,11,-0.5,0.866025,0,1,0,EURUSD,2.21470019342361,2.1763005780346845,2.2551521099116485,2.201542912246879,0.431221,1.119504,1.118696,1.798085,-0.273498,1.113522,1.113515,-0.489771,2.7e-05,-0.000125,0.000143
2024-08-23 20:00:00+00:00,1.11909,1.11909,1.11894,1.11897,356.0,4,23,34,8,2024,20,-0.866025,0.5,0,0.0,1.0,0,1,0,EURUSD,2.2030947775628533,2.1637764932562504,2.2433758586849706,2.1880424300867958,0.38976,1.119486,1.118685,1.749249,-0.266328,1.11355,1.113522,-0.492089,0.0,-0.000554,0.000134
2024-08-23 20:05:00+00:00,1.11896,1.11898,1.11885,1.11888,297.0,4,23,34,8,2024,20,-0.866025,0.5,1,0.5,0.866025,0,1,0,EURUSD,2.1905222437137297,2.1531791907514446,2.234543670264941,2.1793635486981913,0.345337,1.119441,1.118678,1.717881,-0.259408,1.113577,1.113529,-0.491832,-2.7e-05,-0.000857,0.000116
2024-08-23 20:10:00+00:00,1.11888,1.11894,1.11874,1.1188,388.0,4,23,34,8,2024,20,-0.866025,0.5,2,0.866025,0.5,0,1,0,EURUSD,2.1827852998065964,2.149325626204245,2.2237487733071504,2.171648987463854,0.294991,1.119431,1.118647,1.689991,-0.252784,1.113604,1.113536,-0.490029,-0.00025,-0.001054,0.000179
