time,open,high,low,close,vol,weekday,day,week,month,year,hour,hour_sin,hour_cos,minute_block,minute_sin,minute_cos,london_session,ny_session,overlap_session,symbol,mean_std_open,mean_std_high,mean_std_low,mean_std_close,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma,atr,returns_5,returns_24,volatility_ratio
2022-12-18 22:00:00+00:00,1.05895,1.05895,1.05848,1.05875,37.0,6,18,50,12,2022,22,-0.5,0.866025,0,0.0,1.0,0,0,0,EURUSD,-3.613152804642141,-3.6300578034681763,-3.6898920510303554,-3.6190935390549583,-1.03817,1.058898,1.058125,-0.765369,-0.960635,1.062626,1.063385,1.073874,0.00034,-0.000566,0.000444
2022-12-18 22:05:00+00:00,1.05875,1.05919,1.0587,1.05898,88.0,6,18,50,12,2022,22,-0.5,0.866025,1,0.5,0.866025,0,0,0,EURUSD,-3.632495164410031,-3.6069364161849364,-3.6683022571147603,-3.5969141755062566,-0.954972,1.058969,1.058092,-0.715275,-0.958178,1.062613,1.06337,1.081096,0.000557,-0.0005,0.000463
2022-12-18 22:10:00+00:00,1.05902,1.05947,1.05898,1.05947,106.0,6,18,50,12,2022,22,-0.5,0.866025,2,0.866025,0.5,0,0,0,EURUSD,-3.6063829787233885,-3.5799614643545112,-3.640824337585798,-3.5496624879460086,-0.836119,1.059181,1.057966,-0.609134,-0.956312,1.062601,1.063356,1.08806,0.00102,0.000604,0.000462
2022-12-18 22:15:00+00:00,1.05932,1.05952,1.0591,1.05924,45.0,6,18,50,12,2022,22,-0.5,0.866025,3,1.0,0.0,0,0,0,EURUSD,-3.5773694390715463,-3.5751445086704905,-3.62904808635912,-3.571841851494696,-0.711323,1.059281,1.057927,-0.655105,-0.954556,1.062588,1.063341,1.094508,0.000803,0.000378,0.000397
2022-12-18 22:20:00+00:00,1.0591,1.05959,1.0591,1.05924,49.0,6,18,50,12,2022,22,-0.5,0.866025,4,0.866025,-0.5,0,0,0,EURUSD,-3.598646034816241,-3.568400770712884,-3.62904808635912,-3.571841851494696,-0.586527,1.059368,1.0579,-0.655105,-0.952951,1.062575,1.063326,1.099924,0.000803,0.000538,0.000463
2022-12-18 22:25:00+00:00,1.05923,1.05931,1.05917,1.05931,44.0,6,18,50,12,2022,22,-0.5,0.866025,5,0.5,-0.866025,0,0,0,EURUSD,-3.5860735009671174,-3.5953757225433236,-3.6221786064768793,-3.5650916104146546,-0.464702,1.059433,1.05787,-0.639893,-0.951352,1.062563,1.063311,1.099924,0.000529,0.000671,0.000132
2022-12-18 22:30:00+00:00,1.05932,1.0594,1.05907,1.05908,1692.0,6,18,50,12,2022,22,-0.5,0.866025,6,0.0,-1.0,0,0,0,EURUSD,-3.5773694390715463,-3.5867052023121175,-3.6319921491657965,-3.587270973963342,-0.360706,1.05945,1.057864,-0.686084,-0.94957,1.06255,1.063296,1.105599,9.4e-05,0.000444,0.000312
2022-12-18 22:35:00+00:00,1.05908,1.0593,1.05902,1.0592,883.0,6,18,50,12,2022,22,-0.5,0.866025,7,-0.5,-0.866025,0,0,0,EURUSD,-3.6005802707930172,-3.5963391136801306,-3.636898920510234,-3.5756991321118647,-0.268594,1.059515,1.05788,-0.659892,-0.9477,1.062537,1.063282,1.107146,-0.000255,0.000538,0.000264
2022-12-18 22:40:00+00:00,1.05918,1.05941,1.05907,1.05923,928.0,6,18,50,12,2022,22,-0.5,0.866025,8,-0.866025,-0.5,0,0,0,EURUSD,-3.5909090909090793,-3.5857418111753105,-3.6319921491657965,-3.572806171648992,-0.182426,1.059577,1.057902,-0.653334,-0.946067,1.062523,1.063267,1.10921,-9e-06,0.000557,0.000321
2022-12-18 22:45:00+00:00,1.05922,1.05951,1.05906,1.05913,2807.0,6,18,50,12,2022,22,-0.5,0.866025,9,-1.0,-0.0,0,0,0,EURUSD,-3.5870406189554984,-3.5761078998072975,-3.632973503434684,-3.5824493731919063,-0.111114,1.059614,1.057939,-0.673547,-0.944649,1.062507,1.063253,1.112305,-0.000104,0.000161,0.000425
2022-12-18 22:50:00+00:00,1.05912,1.05932,1.05909,1.05927,2885.0,6,18,50,12,2022,22,-0.5,0.866025,10,-0.866025,0.5,0,0,0,EURUSD,-3.5967117988394364,-3.5944123314065166,-3.630029440627993,-3.5689488910318232,-0.048716,1.059665,1.057976,-0.642796,-0.943235,1.062492,1.063238,1.115916,-3.8e-05,0.000283,0.000217
2022-12-18 22:55:00+00:00,1.05915,1.05934,1.05909,1.0592,1770.0,6,18,50,12,2022,22,-0.5,0.866025,11,-0.5,0.866025,0,0,0,EURUSD,-3.593810444874265,-3.592485549132931,-3.630029440627993,-3.5756991321118647,0.00774,1.059696,1.058026,-0.657015,-0.941868,1.062476,1.063224,1.115142,0.000113,0.000765,0.000236
2022-12-18 23:00:00+00:00,1.05915,1.05929,1.05871,1.05883,2194.0,6,18,50,12,2022,23,-0.258819,0.965926,0,0.0,1.0,0,0,0,EURUSD,-3.593810444874265,-3.5973025048169234,-3.6673209028458587,-3.6113789778206353,0.034482,1.059689,1.058077,-0.73202,-0.939786,1.062458,1.06321,1.12288,-0.000349,0.000416,0.000548
2022-12-18 23:05:00+00:00,1.05885,1.05939,1.05885,1.05934,1564.0,6,18,50,12,2022,23,-0.258819,0.965926,1,0.5,0.866025,0,0,0,EURUSD,-3.622823984526093,-3.5876685934489103,-3.6535819430813774,-3.5621986499517817,0.067166,1.059726,1.058135,-0.619798,-0.937922,1.062442,1.063197,1.131907,0.000104,0.000898,0.00051
2022-12-18 23:10:00+00:00,1.05933,1.05942,1.05895,1.05916,1658.0,6,18,50,12,2022,23,-0.258819,0.965926,2,0.866025,0.5,0,0,0,EURUSD,-3.576402321083151,-3.5847784200385036,-3.6437684003924744,-3.579556412729005,0.093908,1.059728,1.05821,-0.656308,-0.936127,1.062426,1.063183,1.137323,2.8e-05,0.000728,0.000444
2022-12-18 23:15:00+00:00,1.05917,1.05943,1.05898,1.05933,1252.0,6,18,50,12,2022,23,-0.258819,0.965926,3,1.0,0.0,0,0,0,EURUSD,-3.5918762088974745,-3.5838150289016966,-3.640824337585798,-3.563162970106063,0.123622,1.05974,1.058292,-0.618967,-0.934359,1.06241,1.063169,1.143514,5.7e-05,0.000888,0.000425
2022-12-18 23:20:00+00:00,1.05934,1.05946,1.0593,1.0593,997.0,6,18,50,12,2022,23,-0.258819,0.965926,4,0.866025,-0.5,0,0,0,EURUSD,-3.57543520309477,-3.580924855491304,-3.6094210009812997,-3.5660559305689503,0.150364,1.059732,1.058391,-0.62508,-0.932661,1.062394,1.063155,1.142998,9.4e-05,0.00086,0.000151
2022-12-18 23:25:00+00:00,1.05927,1.05937,1.05885,1.05885,1317.0,6,18,50,12,2022,23,-0.258819,0.965926,5,0.5,-0.866025,0,0,0,EURUSD,-3.5822050290135365,-3.5895953757225243,-3.6535819430813774,-3.609450337512044,0.153335,1.059686,1.058483,-0.716525,-0.930119,1.062376,1.06314,1.147125,1.9e-05,0.000435,0.000491
2022-12-18 23:30:00+00:00,1.05886,1.05893,1.05851,1.05858,589.0,6,18,50,12,2022,23,-0.258819,0.965926,6,0.0,-1.0,0,0,0,EURUSD,-3.621856866537712,-3.6319845857417903,-3.686947988223679,-3.6354869816779,0.126593,1.059654,1.058534,-0.771085,-0.926951,1.062357,1.063125,1.151767,-0.000717,0.00018,0.000397
2022-12-18 23:35:00+00:00,1.0586,1.05891,1.05856,1.05889,792.0,6,18,50,12,2022,23,-0.258819,0.965926,7,-0.5,-0.866025,0,0,0,EURUSD,-3.647001934235959,-3.63391136801539,-3.6820412168792416,-3.6055930568948753,0.099851,1.059583,1.058655,-0.70251,-0.923794,1.062339,1.06311,1.155378,-0.000255,0.000472,0.000331
2022-12-18 23:40:00+00:00,1.0589,1.05898,1.05859,1.05868,387.0,6,18,50,12,2022,23,-0.258819,0.965926,8,-0.866025,-0.5,0,0,0,EURUSD,-3.617988394584131,-3.6271676300577695,-3.679097154072565,-3.625843780135,0.061224,1.059592,1.058639,-0.744999,-0.920797,1.062321,1.063095,1.160021,-0.000614,0.000274,0.000368
