time,open,high,low,close,vol,weekday,day,week,month,year,hour,hour_sin,hour_cos,minute_block,minute_sin,minute_cos,london_session,ny_session,overlap_session,symbol,mean_std_open,mean_std_high,mean_std_low,mean_std_close,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma,atr,returns_5,returns_24,volatility_ratio
2024-11-08 20:20:00+00:00,1.07141,1.07157,1.0714,1.07149,704.0,4,8,45,11,2024,20,-0.866025,0.5,4,0.866025,-0.5,0,1,0,EURUSD,-2.4081237911025113,-2.414258188824647,-2.4219823356231274,-2.390549662487942,-0.051631,1.071712,1.070215,-1.19977,0.592749,1.076813,1.076387,0.04057,0.000121,0.000523,0.000159
2024-11-08 20:25:00+00:00,1.0715,1.0715,1.07124,1.07139,704.0,4,8,45,11,2024,20,-0.866025,0.5,5,0.5,-0.866025,0,1,0,EURUSD,-2.3994197292069686,-2.4210019267822673,-2.4376840039253693,-2.400192864030842,0.010557,1.071679,1.070377,-1.220812,0.598051,1.076782,1.076383,0.035414,0.000252,0.000644,0.000243
2024-11-08 20:30:00+00:00,1.0714,1.07169,1.07139,1.07146,1691.0,4,8,45,11,2024,20,-0.866025,0.5,6,0.0,-1.0,0,1,0,EURUSD,-2.4090909090909065,-2.40269749518302,-2.4229636898920006,-2.3934426229508006,0.066823,1.071626,1.070561,-1.203719,0.602871,1.076751,1.076379,0.03232,0.000177,0.000803,0.00028
2024-11-08 20:35:00+00:00,1.07147,1.07165,1.0714,1.07155,4203.0,4,8,45,11,2024,20,-0.866025,0.5,7,-0.5,-0.866025,0,1,0,EURUSD,-2.40232108317214,-2.4065510597302335,-2.4219823356231274,-2.384763741562196,0.123088,1.071665,1.070612,-1.181714,0.607675,1.076723,1.076375,0.023296,0.000271,0.001037,0.000233
2024-11-08 20:40:00+00:00,1.07156,1.07186,1.07155,1.07184,2784.0,4,8,45,11,2024,20,-0.866025,0.5,8,-0.866025,-0.5,0,1,0,EURUSD,-2.393617021276583,-2.3863198458574004,-2.4072620215897444,-2.3567984570877627,0.188238,1.071764,1.070629,-1.110928,0.611948,1.076697,1.076372,0.020975,0.000411,0.001523,0.000289
2024-11-08 20:45:00+00:00,1.07185,1.07186,1.07174,1.07174,3776.0,4,8,45,11,2024,20,-0.866025,0.5,9,-1.0,-0.0,0,1,0,EURUSD,-2.36557059961315,-2.3863198458574004,-2.388616290480826,-2.366441658630663,0.250426,1.071834,1.070647,-1.132226,0.616205,1.07667,1.076369,0.012209,0.000233,0.001533,0.000112
2024-11-08 20:50:00+00:00,1.07175,1.07193,1.07174,1.07184,1021.0,4,8,45,11,2024,20,-0.866025,0.5,10,-0.866025,0.5,0,1,0,EURUSD,-2.375241779497088,-2.37957610789978,-2.388616290480826,-2.3567984570877627,0.312614,1.071922,1.070643,-1.107781,0.620275,1.076643,1.076367,0.001123,0.00042,0.001579,0.000177
2024-11-08 20:55:00+00:00,1.07184,1.07196,1.07173,1.07175,925.0,4,8,45,11,2024,20,-0.866025,0.5,11,-0.5,0.866025,0,1,0,EURUSD,-2.3665377176015454,-2.3766859344893874,-2.389597644749699,-2.365477338476367,0.362957,1.071981,1.070644,-1.127037,0.624257,1.076613,1.076363,-0.013573,0.000271,0.001027,0.000215
2024-11-08 21:00:00+00:00,1.07177,1.07193,1.07175,1.07192,566.0,4,8,45,11,2024,21,-0.707107,0.707107,0,0.0,1.0,0,0,0,EURUSD,-2.373307543520312,-2.37957610789978,-2.3876349362119242,-2.3490838958534255,0.416261,1.072041,1.070698,-1.085351,0.628224,1.076585,1.076361,-0.016667,0.000345,0.001158,0.000168
2024-11-08 21:05:00+00:00,1.07191,1.07196,1.0719,1.07193,277.0,4,8,45,11,2024,21,-0.707107,0.707107,1,0.5,0.866025,0,0,0,EURUSD,-2.359767891682779,-2.3766859344893874,-2.3729146221785555,-2.3481195756991156,0.463643,1.072093,1.070754,-1.082896,0.632102,1.076556,1.076358,-0.019245,8.4e-05,0.000999,5.6e-05
