time,open,high,low,close,vol,weekday,day,week,month,year,hour,hour_sin,hour_cos,minute_block,minute_sin,minute_cos,london_session,ny_session,overlap_session,symbol,mean_std_open,mean_std_high,mean_std_low,mean_std_close,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma,atr,returns_5,returns_24,volatility_ratio
2024-05-12 21:00:00+00:00,1.07721,1.07722,1.07701,1.07703,14.0,6,12,19,5,2024,21,-0.707107,0.707107,0,0.0,1.0,0,0,0,EURUSD,-1.847195357833641,-1.8699421965317669,-1.8714425907752315,-1.8563162970106077,-0.203225,1.077091,1.076848,0.119233,-0.640778,1.077643,1.076545,-1.322513,8.4e-05,-0.000121,0.000195
2024-05-12 21:05:00+00:00,1.07708,1.07709,1.07703,1.07707,9.0,6,12,19,5,2024,21,-0.707107,0.707107,1,0.5,0.866025,0,0,0,EURUSD,-1.8597678916827647,-1.8824662813101867,-1.8694798822374565,-1.8524590163934391,-0.188368,1.077066,1.076865,0.140448,-0.644609,1.077638,1.076549,-1.322513,0.000121,-0.000102,5.6e-05
2024-05-12 21:10:00+00:00,1.07708,1.07709,1.07703,1.07707,9.0,6,12,19,5,2024,21,-0.707107,0.707107,2,0.866025,0.5,0,0,0,EURUSD,-1.8597678916827647,-1.8824662813101867,-1.8694798822374565,-1.8524590163934391,-0.167569,1.077068,1.076864,0.140448,-0.648427,1.077633,1.076553,-1.324061,0.000121,-9e-06,5.6e-05
2024-05-12 21:15:00+00:00,1.07711,1.07711,1.07697,1.07699,51.0,6,12,19,5,2024,21,-0.707107,0.707107,3,1.0,0.0,0,0,0,EURUSD,-1.8568665377175932,-1.880539499036587,-1.8753680078507955,-1.8601735776277764,-0.149741,1.07705,1.076873,0.097258,-0.651966,1.077627,1.076556,-1.321997,4.6e-05,-9e-06,0.00013
2024-05-12 21:20:00+00:00,1.07699,1.07699,1.07695,1.07695,97.0,6,12,19,5,2024,21,-0.707107,0.707107,4,0.866025,-0.5,0,0,0,EURUSD,-1.8684719535783358,-1.8921001926782282,-1.8773307163885704,-1.8640308582449308,-0.137856,1.077049,1.076872,0.075671,-0.655405,1.077622,1.07656,-1.325092,9e-06,-0.000214,3.7e-05
2024-05-12 21:25:00+00:00,1.07695,1.07695,1.07691,1.07691,154.0,6,12,19,5,2024,21,-0.707107,0.707107,5,0.5,-0.866025,0,0,0,EURUSD,-1.8723404255319025,-1.8959537572254135,-1.8812561334641345,-1.8678881388620994,-0.131913,1.077049,1.076871,0.054064,-0.658653,1.077617,1.076563,-1.326898,-0.000111,-0.000223,3.7e-05
2024-05-12 21:30:00+00:00,1.07691,1.07691,1.07691,1.07691,69.0,6,12,19,5,2024,21,-0.707107,0.707107,6,0.0,-1.0,0,0,0,EURUSD,-1.8762088974854834,-1.899807321772613,-1.8812561334641345,-1.8678881388620994,-0.12597,1.077049,1.076866,0.054064,-0.661891,1.077612,1.076566,-1.328703,-0.000149,-0.000139,0.0
2024-05-12 21:35:00+00:00,1.07691,1.07694,1.07691,1.07691,35.0,6,12,19,5,2024,21,-0.707107,0.707107,7,-0.5,-0.866025,0,0,0,EURUSD,-1.8762088974854834,-1.8969171483622205,-1.8812561334641345,-1.8678881388620994,-0.122999,1.07705,1.076862,0.054064,-0.665256,1.077607,1.07657,-1.329219,-0.000149,-0.000158,2.8e-05
2024-05-12 21:40:00+00:00,1.07691,1.07693,1.07688,1.07688,24.0,6,12,19,5,2024,21,-0.707107,0.707107,8,-0.866025,-0.5,0,0,0,EURUSD,-1.8762088974854834,-1.8978805394990275,-1.884200196270811,-1.870781099324958,-0.122999,1.077053,1.076853,0.037726,-0.668475,1.077602,1.076573,-1.329735,-0.000102,-8.4e-05,4.6e-05
2024-05-12 21:45:00+00:00,1.07688,1.07695,1.07663,1.07684,46.0,6,12,19,5,2024,21,-0.707107,0.707107,9,-1.0,-0.0,0,0,0,EURUSD,-1.8791102514506548,-1.8959537572254135,-1.908734052993097,-1.8746383799421267,-0.12597,1.07706,1.076836,0.015915,-0.670574,1.077597,1.076577,-1.323029,-0.000102,-7.4e-05,0.000297
2024-05-12 21:50:00+00:00,1.07683,1.07693,1.0767,1.07693,62.0,6,12,19,5,2024,21,-0.707107,0.707107,10,-0.866025,0.5,0,0,0,EURUSD,-1.883945841392645,-1.8978805394990275,-1.9018645731108563,-1.8659594985535222,-0.12597,1.07706,1.076835,0.064964,-0.672667,1.077592,1.07658,-1.31916,1.9e-05,-2.8e-05,0.000214
2024-05-12 21:55:00+00:00,1.07694,1.07721,1.07694,1.07711,113.0,6,12,19,5,2024,21,-0.707107,0.707107,11,-0.5,0.866025,0,0,0,EURUSD,-1.8733075435202977,-1.8709055876685738,-1.878312070657472,-1.8486017357762705,-0.117056,1.07709,1.076822,0.162541,-0.676036,1.077587,1.076584,-1.31297,0.000186,0.000158,0.000251
2024-05-12 22:00:00+00:00,1.0771,1.07731,1.0771,1.07716,212.0,6,12,19,5,2024,22,-0.5,0.866025,0,0.0,1.0,0,0,0,EURUSD,-1.8578336557059885,-1.8612716763005608,-1.862610402355216,-1.8437801350048204,-0.096257,1.077128,1.076806,0.189537,-0.679846,1.077583,1.076588,-1.311164,0.000232,0.000204,0.000195
2024-05-12 22:05:00+00:00,1.07716,1.07716,1.07708,1.07711,106.0,6,12,19,5,2024,22,-0.5,0.866025,1,0.5,0.866025,0,0,0,EURUSD,-1.8520309477756314,-1.8757225433525946,-1.8645731108929908,-1.8486017357762705,-0.075458,1.077148,1.076803,0.161976,-0.683554,1.077578,1.076592,-1.309617,0.000214,0.000158,7.4e-05
2024-05-12 22:10:00+00:00,1.07711,1.07726,1.07711,1.07716,136.0,6,12,19,5,2024,22,-0.5,0.866025,2,0.866025,0.5,0,0,0,EURUSD,-1.8568665377175932,-1.866088631984553,-1.8616290480863142,-1.8437801350048204,-0.051687,1.077177,1.076796,0.189073,-0.687702,1.077573,1.076596,-1.307296,0.000297,0.000204,0.000139
2024-05-12 22:15:00+00:00,1.07716,1.07719,1.07714,1.07717,71.0,6,12,19,5,2024,22,-0.5,0.866025,3,1.0,0.0,0,0,0,EURUSD,-1.8520309477756314,-1.8728323699421736,-1.8586849852796519,-1.8428158148505247,-0.024945,1.077204,1.076792,0.194501,-0.691834,1.077569,1.0766,-1.309101,0.000223,0.000214,4.6e-05
2024-05-12 22:20:00+00:00,1.07718,1.07723,1.07709,1.07719,161.0,6,12,19,5,2024,22,-0.5,0.866025,4,0.866025,-0.5,0,0,0,EURUSD,-1.8500967117988267,-1.8689788053949883,-1.8635917566240892,-1.8408871745419333,-0.001174,1.077231,1.07679,0.205383,-0.695731,1.077565,1.076604,-1.30678,7.4e-05,0.000232,0.00013
2024-05-12 22:25:00+00:00,1.07722,1.07727,1.0772,1.07724,194.0,6,12,19,5,2024,22,-0.5,0.866025,5,0.5,-0.866025,0,0,0,EURUSD,-1.8462282398452459,-1.8651252408477745,-1.852796859666313,-1.8360655737704832,0.028539,1.077266,1.076785,0.232621,-0.699795,1.077561,1.076609,-1.306264,7.4e-05,0.000279,6.5e-05
2024-05-12 22:30:00+00:00,1.07724,1.07728,1.0771,1.07721,582.0,6,12,19,5,2024,22,-0.5,0.866025,6,0.0,-1.0,0,0,0,EURUSD,-1.8442940038684696,-1.8641618497109675,-1.862610402355216,-1.838958534233356,0.05231,1.077289,1.076789,0.21584,-0.703402,1.077557,1.076613,-1.305748,9.3e-05,0.000251,0.000167
2024-05-12 22:35:00+00:00,1.07722,1.07727,1.0772,1.07722,173.0,6,12,19,5,2024,22,-0.5,0.866025,7,-0.5,-0.866025,0,0,0,EURUSD,-1.8462282398452459,-1.8651252408477745,-1.852796859666313,-1.8379942140790604,0.07608,1.077311,1.076795,0.221315,-0.706995,1.077553,1.076617,-1.30549,5.6e-05,0.00026,6.5e-05
