time,open,high,low,close,vol,weekday,day,week,month,year,hour,hour_sin,hour_cos,minute_block,minute_sin,minute_cos,london_session,ny_session,overlap_session,symbol,mean_std_open,mean_std_high,mean_std_low,mean_std_close,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma,atr,returns_5,returns_24,volatility_ratio
2023-03-31 19:20:00+00:00,1.08451,1.08468,1.08433,1.08463,862.0,4,31,13,3,2023,19,-0.965926,0.258819,4,0.866025,-0.5,0,1,0,EURUSD,-1.141199226305588,-1.1512524084778164,-1.1530912659469834,-1.1234329797492677,-0.717853,1.08624,1.084574,-0.760497,-0.340355,1.088956,1.087714,0.080063,-0.000838,-0.001409,0.000323
2023-03-31 19:25:00+00:00,1.08466,1.08482,1.08457,1.08478,467.0,4,31,13,3,2023,19,-0.965926,0.258819,5,0.5,-0.866025,0,1,0,EURUSD,-1.126692456479688,-1.137764932562618,-1.129538763493585,-1.108968177434889,-0.771161,1.086254,1.084543,-0.717321,-0.339053,1.088936,1.087715,0.083154,-0.000608,-0.000893,0.00023
2023-03-31 19:30:00+00:00,1.08477,1.08485,1.08457,1.08466,669.0,4,31,13,3,2023,19,-0.965926,0.258819,6,0.0,-1.0,0,1,0,EURUSD,-1.1160541586073407,-1.134874759152197,-1.129538763493585,-1.1205400192863948,-0.821507,1.086283,1.084449,-0.748947,-0.337822,1.088915,1.087716,0.084185,-0.000387,-0.00082,0.000258
2023-03-31 19:35:00+00:00,1.08465,1.08482,1.08449,1.08474,513.0,4,31,13,3,2023,19,-0.965926,0.258819,7,-0.5,-0.866025,0,1,0,EURUSD,-1.1276595744680833,-1.137764932562618,-1.1373895976447272,-1.1128254580520576,-0.862969,1.086296,1.084379,-0.72585,-0.336442,1.088895,1.087717,0.087276,-0.000203,-0.000792,0.000304
2023-03-31 19:40:00+00:00,1.08475,1.08477,1.0845,1.0846,470.0,4,31,13,3,2023,19,-0.965926,0.258819,8,-0.866025,-0.5,0,1,0,EURUSD,-1.117988394584117,-1.1425818882466103,-1.1364082433758256,-1.1263259402121406,-0.901468,1.086316,1.084288,-0.76285,-0.335067,1.088874,1.087718,0.09011,9.2e-05,-0.000627,0.000249
2023-03-31 19:45:00+00:00,1.08458,1.08472,1.0845,1.08458,497.0,4,31,13,3,2023,19,-0.965926,0.258819,9,-1.0,-0.0,0,1,0,EURUSD,-1.1344294003868214,-1.147398843930631,-1.1364082433758256,-1.1282545805207178,-0.937007,1.086314,1.084198,-0.76814,-0.333697,1.088852,1.087719,0.093974,-4.6e-05,-0.000341,0.000203
2023-03-31 19:50:00+00:00,1.08458,1.08468,1.08445,1.08467,594.0,4,31,13,3,2023,19,-0.965926,0.258819,10,-0.866025,0.5,0,1,0,EURUSD,-1.1344294003868214,-1.1512524084778164,-1.1413150147202913,-1.119575699132099,-0.957738,1.086297,1.084132,-0.741964,-0.332236,1.088832,1.08772,0.095777,-0.000101,-0.00059,0.000212
2023-03-31 19:55:00+00:00,1.08468,1.08473,1.0843,1.08456,1082.0,4,31,13,3,2023,19,-0.965926,0.258819,11,-0.5,0.866025,0,1,0,EURUSD,-1.1247582205028834,-1.146435452793824,-1.1560353287536458,-1.1301832208293092,-0.975507,1.086251,1.084063,-0.771204,-0.330492,1.08881,1.087721,0.101187,-9.2e-05,-0.000691,0.000396
2023-03-31 20:00:00+00:00,1.08457,1.0846,1.08434,1.0844,632.0,4,31,13,3,2023,20,-0.866025,0.5,0,0.0,1.0,0,1,0,EURUSD,-1.1353965183752308,-1.158959537572244,-1.1521099116780817,-1.1456123432979695,-0.993276,1.086216,1.083975,-0.813693,-0.328755,1.088789,1.087721,0.104794,-0.000313,-0.000838,0.00024
2023-03-31 20:05:00+00:00,1.08438,1.08446,1.0842,1.08446,480.0,4,31,13,3,2023,20,-0.866025,0.5,1,0.5,0.866025,0,1,0,EURUSD,-1.15377176015474,-1.1724470134874707,-1.165848871442563,-1.1398264223722236,-1.005122,1.086171,1.083909,-0.79611,-0.326756,1.088767,1.087722,0.108658,-0.000129,-0.000958,0.00024
2023-03-31 20:10:00+00:00,1.08447,1.08448,1.08426,1.08427,219.0,4,31,13,3,2023,20,-0.866025,0.5,2,0.866025,0.5,0,1,0,EURUSD,-1.1450676982591688,-1.1705202312138567,-1.159960745829224,-1.1581485053037426,-1.01993,1.086121,1.083825,-0.846627,-0.324808,1.088746,1.087723,0.106597,-0.000286,-0.001133,0.000203
2023-03-31 20:15:00+00:00,1.08426,1.0843,1.08411,1.08421,373.0,4,31,13,3,2023,20,-0.866025,0.5,3,1.0,0.0,0,1,0,EURUSD,-1.1653771760154683,-1.187861271676283,-1.1746810598625927,-1.1639344262295168,-1.037699,1.086047,1.083753,-0.862569,-0.32258,1.088725,1.087722,0.105309,-0.000424,-0.001382,0.000175
2023-03-31 20:20:00+00:00,1.0842,1.0842,1.08403,1.08414,227.0,4,31,13,3,2023,20,-0.866025,0.5,4,0.866025,-0.5,0,1,0,EURUSD,-1.1711798839458254,-1.1974951830442961,-1.1825318940137066,-1.17068466730953,-1.055468,1.085929,1.083705,-0.881192,-0.320206,1.088703,1.087722,0.10196,-0.000387,-0.001372,0.000157
2023-03-31 20:25:00+00:00,1.08413,1.08413,1.08382,1.08384,182.0,4,31,13,3,2023,20,-0.866025,0.5,5,0.5,-0.866025,0,1,0,EURUSD,-1.177949709864592,-1.2042389210019167,-1.2031403336604285,-1.1996142719382874,-1.082122,1.085733,1.083678,-0.96079,-0.317438,1.08868,1.087722,0.104021,-0.000516,-0.001594,0.000286
2023-03-31 20:30:00+00:00,1.08383,1.08384,1.08371,1.08375,177.0,4,31,13,3,2023,20,-0.866025,0.5,6,0.0,-1.0,0,1,0,EURUSD,-1.20696324951642,-1.232177263969163,-1.2139352306182332,-1.208293153326892,-1.11766,1.085491,1.08369,-0.984596,-0.31447,1.088657,1.087721,0.104021,-0.000655,-0.001713,0.00012
2023-03-31 20:35:00+00:00,1.08375,1.0838,1.08368,1.0838,213.0,4,31,13,3,2023,20,-0.866025,0.5,7,-0.5,-0.866025,0,1,0,EURUSD,-1.214700193423596,-1.2360308285163626,-1.2168792934248955,-1.2034715525554276,-1.153199,1.085353,1.083654,-0.96968,-0.311454,1.088635,1.087721,0.105566,-0.000433,-0.001722,0.000111
2023-03-31 20:40:00+00:00,1.0838,1.0842,1.0838,1.08412,207.0,4,31,13,3,2023,20,-0.866025,0.5,8,-0.866025,-0.5,0,1,0,EURUSD,-1.2098646034816056,-1.1974951830442961,-1.2051030421982034,-1.1726133076181213,-1.165045,1.085178,1.083697,-0.874478,-0.309344,1.088613,1.08772,0.113037,-8.3e-05,-0.001547,0.000369
2023-03-31 20:45:00+00:00,1.08412,1.08428,1.08399,1.08422,385.0,4,31,13,3,2023,20,-0.866025,0.5,9,-1.0,-0.0,0,1,0,EURUSD,-1.1789168278529871,-1.189788053949897,-1.1864573110892707,-1.162970106075207,-1.159122,1.085076,1.083713,-0.844833,-0.307418,1.088591,1.08772,0.117932,7.4e-05,-0.001703,0.000267
2023-03-31 20:50:00+00:00,1.08421,1.08432,1.08416,1.08428,679.0,4,31,13,3,2023,20,-0.866025,0.5,10,-0.866025,0.5,0,1,0,EURUSD,-1.1702127659574444,-1.1859344894026833,-1.169774288518127,-1.1571841851494753,-1.132468,1.084989,1.083732,-0.827032,-0.305588,1.08857,1.08772,0.119993,0.000406,-0.00163,0.000148
2023-03-31 20:55:00+00:00,1.0843,1.08438,1.08381,1.08386,674.0,4,31,13,3,2023,20,-0.866025,0.5,11,-0.5,0.866025,0,1,0,EURUSD,-1.1615087040618874,-1.180154142581884,-1.204121687929316,-1.197685631629696,-1.111737,1.084991,1.083666,-0.93923,-0.303095,1.088547,1.087719,0.131327,0.000101,-0.001548,0.000526
