time,open,high,low,close,vol,weekday,day,week,month,year,hour,hour_sin,hour_cos,minute_block,minute_sin,minute_cos,london_session,ny_session,overlap_session,symbol,mean_std_open,mean_std_high,mean_std_low,mean_std_close,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma,atr,returns_5,returns_24,volatility_ratio
2023-08-11 19:20:00+00:00,1.0946,1.09461,1.09432,1.09448,636.0,4,11,32,8,2023,19,-0.965926,0.258819,4,0.866025,-0.5,0,1,0,EURUSD,-0.1653771760154683,-0.19460500963388938,-0.17271835132481783,-0.17357762777241703,-0.436605,1.095151,1.094284,-1.121487,-0.329198,1.097995,1.098855,-0.389744,-0.000539,-0.000466,0.000265
2023-08-11 19:25:00+00:00,1.09449,1.0947,1.09449,1.0947,514.0,4,11,32,8,2023,19,-0.965926,0.258819,5,0.5,-0.866025,0,1,0,EURUSD,-0.1760154738878157,-0.1859344894026833,-0.1560353287536742,-0.15236258437801098,-0.427721,1.095141,1.094323,-1.050413,-0.330345,1.097983,1.098849,-0.393869,-0.000164,-0.000603,0.000192
2023-08-11 19:30:00+00:00,1.0947,1.09485,1.09467,1.09482,301.0,4,11,32,8,2023,19,-0.965926,0.258819,6,0.0,-1.0,0,1,0,EURUSD,-0.15570599613151614,-0.17148362235066372,-0.13837095191362891,-0.14079074252651935,-0.409953,1.095147,1.094344,-1.011749,-0.33187,1.097971,1.098844,-0.3949,0.000155,-0.000247,0.000164
2023-08-11 19:35:00+00:00,1.09482,1.09486,1.09463,1.09464,587.0,4,11,32,8,2023,19,-0.965926,0.258819,7,-0.5,-0.866025,0,1,0,EURUSD,-0.14410058027078776,-0.17052023121387094,-0.14229636898919296,-0.15814850530374258,-0.395146,1.095141,1.094364,-1.062952,-0.333296,1.097959,1.098838,-0.393869,-9e-06,-0.000137,0.00021
2023-08-11 19:40:00+00:00,1.09465,1.09472,1.09462,1.0947,383.0,4,11,32,8,2023,19,-0.965926,0.258819,8,-0.866025,-0.5,0,1,0,EURUSD,-0.16054158607350644,-0.18400770712909775,-0.14327772325809462,-0.15236258437801098,-0.38034,1.095137,1.094384,-1.043556,-0.334694,1.097948,1.098832,-0.394385,0.0001,0.000183,9.1e-05
2023-08-11 19:45:00+00:00,1.0947,1.09485,1.09469,1.09481,652.0,4,11,32,8,2023,19,-0.965926,0.258819,9,-1.0,-0.0,0,1,0,EURUSD,-0.15570599613151614,-0.17148362235066372,-0.136408243375854,-0.14175506268080085,-0.35961,1.095133,1.094418,-1.007982,-0.33642,1.097936,1.098827,-0.395416,0.000302,0.000365,0.000146
2023-08-11 19:50:00+00:00,1.09481,1.09483,1.09463,1.09475,481.0,4,11,32,8,2023,19,-0.965926,0.258819,10,-0.866025,0.5,0,1,0,EURUSD,-0.14506769825916876,-0.1734104046242777,-0.14229636898919296,-0.14754098360656087,-0.338881,1.095116,1.094464,-1.025161,-0.337998,1.097925,1.098822,-0.396447,4.6e-05,0.000183,0.000183
2023-08-11 19:55:00+00:00,1.09477,1.09477,1.09464,1.09468,830.0,4,11,32,8,2023,19,-0.965926,0.258819,11,-0.5,0.866025,0,1,0,EURUSD,-0.14893617021274963,-0.179190751445077,-0.1413150147202913,-0.15429122468657397,-0.321113,1.095116,1.094464,-1.045225,-0.33957,1.097914,1.098817,-0.396447,-0.000128,0.000164,0.000119
2023-08-11 20:00:00+00:00,1.09468,1.09471,1.09453,1.09459,755.0,4,11,32,8,2023,20,-0.866025,0.5,0,0.0,1.0,0,1,0,EURUSD,-0.15764023210830658,-0.18497109826587632,-0.15210991167809595,-0.1629701060752069,-0.309267,1.09512,1.094445,-1.071036,-0.340877,1.097903,1.098812,-0.395932,-4.6e-05,4.6e-05,0.000164
2023-08-11 20:05:00+00:00,1.0946,1.09463,1.09455,1.09457,292.0,4,11,32,8,2023,20,-0.866025,0.5,1,0.5,0.866025,0,1,0,EURUSD,-0.1653771760154683,-0.19267822736030382,-0.15014720314033525,-0.1648987463837841,-0.303345,1.095121,1.094421,-1.07678,-0.342178,1.097891,1.098807,-0.3949,-0.000119,5.5e-05,7.3e-05
