Datetime,Open,High,Low,Close,Volume
2020-01-07 14:50:00,1.11785,1.11798,1.1177,1.11773,222
2020-01-07 14:55:00,1.11772,1.11773,1.11711,1.11748,491
2020-01-07 15:00:00,1.11747,1.11778,1.11734,1.11735,551
2020-01-07 15:05:00,1.11733,1.11751,1.11717,1.11734,523
2020-01-07 15:10:00,1.11733,1.11743,1.11706,1.11719,438
2020-01-07 15:15:00,1.11721,1.11721,1.11679,1.11716,502
2020-01-07 15:20:00,1.11715,1.11757,1.11714,1.11746,534
2020-01-07 15:25:00,1.11747,1.11755,1.11738,1.11738,222
2020-01-07 15:30:00,1.11738,1.11738,1.11662,1.11687,586
2020-01-07 15:35:00,1.11686,1.11699,1.11673,1.11686,466
2020-01-07 15:40:00,1.11685,1.11699,1.11681,1.11681,289
2020-01-07 15:45:00,1.1168,1.11699,1.11667,1.11669,309
2020-01-07 15:50:00,1.1167,1.11683,1.11623,1.11624,426
2020-01-07 15:55:00,1.11623,1.11625,1.11547,1.11561,648
2020-01-07 16:00:00,1.11561,1.11591,1.11551,1.11588,458
2020-01-07 16:05:00,1.1159,1.11611,1.11576,1.11593,366
2020-01-07 16:10:00,1.11596,1.11607,1.11577,1.11602,307
2020-01-07 16:15:00,1.11602,1.11618,1.11581,1.11618,309
2020-01-07 16:20:00,1.11617,1.11623,1.11587,1.11587,388
2020-01-07 16:25:00,1.11586,1.11599,1.11565,1.11576,363
2020-01-07 16:30:00,1.11575,1.11599,1.1156,1.11598,495
2020-01-07 16:35:00,1.11596,1.11596,1.11492,1.11523,656
2020-01-07 16:40:00,1.11523,1.11565,1.11521,1.11561,457
2020-01-07 16:45:00,1.11561,1.11562,1.11514,1.11516,471
2020-01-07 16:50:00,1.11515,1.1152,1.11466,1.11487,612
2020-01-07 16:55:00,1.11485,1.11502,1.11445,1.11445,517
2020-01-07 17:00:00,1.11447,1.11496,1.11415,1.11493,956
2020-01-07 17:05:00,1.11494,1.11507,1.11464,1.11477,556
2020-01-07 17:10:00,1.11477,1.11518,1.11476,1.1151,545
2020-01-07 17:15:00,1.11512,1.11512,1.11412,1.11429,585
2020-01-07 17:20:00,1.11429,1.11447,1.11378,1.11397,502
2020-01-07 17:25:00,1.11398,1.11417,1.11387,1.11399,458
2020-01-07 17:30:00,1.11399,1.11427,1.11395,1.11411,663
2020-01-07 17:35:00,1.11411,1.11425,1.11376,1.11378,512
2020-01-07 17:40:00,1.11378,1.11381,1.11352,1.11352,496
2020-01-07 17:45:00,1.11352,1.11372,1.11343,1.11368,409
2020-01-07 17:50:00,1.11367,1.11397,1.11366,1.11389,490
2020-01-07 17:55:00,1.11389,1.11421,1.11387,1.11417,635
2020-01-07 18:00:00,1.11417,1.11437,1.11403,1.11437,547
2020-01-07 18:05:00,1.11437,1.11441,1.11422,1.11433,304
2020-01-07 18:10:00,1.11432,1.11432,1.11369,1.11382,392
2020-01-07 18:15:00,1.11382,1.11382,1.11363,1.11363,216
2020-01-07 18:20:00,1.11363,1.11363,1.11337,1.11345,338
2020-01-07 18:25:00,1.11346,1.11386,1.11345,1.11385,295
2020-01-07 18:30:00,1.11388,1.11395,1.11367,1.11375,329
2020-01-07 18:35:00,1.11374,1.11384,1.11363,1.11367,307
2020-01-07 18:40:00,1.11367,1.11373,1.11342,1.11369,335
2020-01-07 18:45:00,1.1137,1.11385,1.11363,1.11381,301
2020-01-07 18:50:00,1.11382,1.11384,1.11358,1.11364,251
2020-01-07 18:55:00,1.11363,1.11389,1.11359,1.1137,315
2020-01-07 19:00:00,1.11371,1.114,1.11368,1.11391,390
2020-01-07 19:05:00,1.11393,1.11412,1.1139,1.1141,247
2020-01-07 19:10:00,1.11409,1.1142,1.11409,1.1142,169
2020-01-07 19:15:00,1.1142,1.11461,1.11415,1.11456,325
2020-01-07 19:20:00,1.11455,1.11456,1.11433,1.11433,245
2020-01-07 19:25:00,1.11432,1.11449,1.11418,1.11441,204
2020-01-07 19:30:00,1.11444,1.11454,1.11444,1.11448,238
2020-01-07 19:35:00,1.11446,1.11465,1.11426,1.11461,256
2020-01-07 19:40:00,1.11462,1.11475,1.11454,1.11464,273
2020-01-07 19:45:00,1.11463,1.1147,1.11454,1.11459,193
2020-01-07 19:50:00,1.11459,1.11459,1.11441,1.11444,148
2020-01-07 19:55:00,1.11443,1.11449,1.11417,1.11425,340
2020-01-07 20:00:00,1.11425,1.11441,1.11413,1.11437,291
2020-01-07 20:05:00,1.11436,1.11446,1.11432,1.11439,206
2020-01-07 20:10:00,1.11441,1.11447,1.11432,1.11435,137
2020-01-07 20:15:00,1.11435,1.1146,1.11435,1.11455,186
2020-01-07 20:20:00,1.11456,1.11491,1.11456,1.11486,240
2020-01-07 20:25:00,1.11483,1.11496,1.11481,1.11491,189
2020-01-07 20:30:00,1.11491,1.11493,1.11468,1.11475,122
2020-01-07 20:35:00,1.11474,1.11481,1.11454,1.11455,145
2020-01-07 20:40:00,1.11457,1.11461,1.11443,1.11449,136
2020-01-07 20:45:00,1.11449,1.11454,1.11448,1.1145,164
2020-01-07 20:50:00,1.11451,1.11462,1.1145,1.11462,120
2020-01-07 20:55:00,1.11463,1.11466,1.11434,1.11436,163
2020-01-07 21:00:00,1.11438,1.11444,1.11418,1.11423,254
2020-01-07 21:05:00,1.11425,1.11436,1.11423,1.1143,162
2020-01-07 21:10:00,1.1143,1.11437,1.11424,1.11432,237
2020-01-07 21:15:00,1.11431,1.11435,1.11423,1.11435,199
2020-01-07 21:20:00,1.11436,1.11443,1.1143,1.11433,148
2020-01-07 21:25:00,1.11433,1.11436,1.11425,1.11434,169
2020-01-07 21:30:00,1.11433,1.11444,1.11433,1.11434,127
2020-01-07 21:35:00,1.11434,1.11434,1.11421,1.11422,196
2020-01-07 21:40:00,1.11421,1.11442,1.11421,1.11435,178
2020-01-07 21:45:00,1.11436,1.1145,1.11432,1.11447,144
2020-01-07 21:50:00,1.11447,1.11447,1.11431,1.1144,176
2020-01-07 21:55:00,1.1144,1.1145,1.11429,1.11446,246
2020-01-07 22:00:00,1.11448,1.11467,1.11447,1.11464,211
2020-01-07 22:05:00,1.11464,1.11477,1.11459,1.11467,157
2020-01-07 22:10:00,1.11466,1.1147,1.1146,1.1146,118
2020-01-07 22:15:00,1.1146,1.11471,1.1146,1.11462,112
2020-01-07 22:20:00,1.11463,1.11468,1.11454,1.11462,84
2020-01-07 22:25:00,1.11462,1.11467,1.11457,1.11465,149
2020-01-07 22:30:00,1.11464,1.11464,1.11449,1.11449,88
2020-01-07 22:35:00,1.1145,1.11451,1.11435,1.11438,128
2020-01-07 22:40:00,1.11438,1.11439,1.11433,1.11439,130
2020-01-07 22:45:00,1.11439,1.1144,1.11424,1.11427,104
2020-01-07 22:50:00,1.11426,1.11435,1.11426,1.11433,120
2020-01-07 22:55:00,1.11433,1.11439,1.11426,1.11438,149
2020-01-07 23:00:00,1.11438,1.11446,1.11438,1.11444,170
2020-01-07 23:05:00,1.11445,1.11448,1.11444,1.11444,56
2020-01-07 23:10:00,1.11444,1.11465,1.11443,1.11459,114
2020-01-07 23:15:00,1.11459,1.11466,1.11459,1.11464,54
2020-01-07 23:20:00,1.11462,1.11462,1.11456,1.11459,44
2020-01-07 23:25:00,1.11458,1.11461,1.11452,1.11459,85
2020-01-07 23:30:00,1.1146,1.11478,1.11458,1.11465,136
2020-01-07 23:35:00,1.11464,1.11484,1.11464,1.11482,157
2020-01-07 23:40:00,1.11482,1.11486,1.11458,1.11459,156
2020-01-07 23:45:00,1.11458,1.11472,1.11449,1.11471,152
2020-01-07 23:50:00,1.11472,1.11481,1.11469,1.1147,133
2020-01-07 23:55:00,1.11474,1.11535,1.11471,1.11529,428
2020-01-08 00:00:00,1.11528,1.11535,1.11508,1.11513,53
2020-01-08 00:10:00,1.11478,1.11491,1.11474,1.11491,60
2020-01-08 00:15:00,1.11491,1.11516,1.1148,1.11483,277
2020-01-08 00:20:00,1.11484,1.11486,1.11476,1.11481,185
2020-01-08 00:25:00,1.11481,1.11482,1.11477,1.1148,183
2020-01-08 00:30:00,1.1148,1.11489,1.11478,1.11482,97
2020-01-08 00:35:00,1.11481,1.11485,1.11474,1.11478,121
2020-01-08 00:40:00,1.1148,1.11487,1.11444,1.1147,263
2020-01-08 00:45:00,1.11471,1.11487,1.1147,1.11487,92
2020-01-08 00:50:00,1.11488,1.11493,1.11475,1.11482,138
2020-01-08 00:55:00,1.11485,1.11491,1.11441,1.11473,448
2020-01-08 01:00:00,1.11474,1.11502,1.11465,1.11492,278
2020-01-08 01:05:00,1.11493,1.11502,1.1149,1.11498,142
2020-01-08 01:10:00,1.11498,1.11499,1.11486,1.11489,88
2020-01-08 01:15:00,1.11489,1.115,1.11487,1.11488,143
2020-01-08 01:20:00,1.11491,1.11537,1.11484,1.11527,413
2020-01-08 01:25:00,1.11527,1.11542,1.11524,1.11524,448
2020-01-08 01:30:00,1.11522,1.11523,1.11487,1.11492,329
2020-01-08 01:35:00,1.11492,1.11518,1.11492,1.11517,353
2020-01-08 01:40:00,1.11517,1.11517,1.11489,1.11497,459
2020-01-08 01:45:00,1.11498,1.11502,1.11482,1.11496,428
2020-01-08 01:50:00,1.11495,1.11509,1.11477,1.11489,426
2020-01-08 01:55:00,1.11488,1.11543,1.11488,1.11538,456
2020-01-08 02:00:00,1.11537,1.11566,1.11526,1.11535,817
2020-01-08 02:05:00,1.11536,1.11569,1.11535,1.11562,754
2020-01-08 02:10:00,1.11562,1.11683,1.11562,1.11672,1158
2020-01-08 02:15:00,1.11669,1.11671,1.11615,1.11621,913
2020-01-08 02:20:00,1.11621,1.11631,1.11601,1.11612,744
2020-01-08 02:25:00,1.11611,1.11631,1.11601,1.11626,848
2020-01-08 02:30:00,1.11626,1.11656,1.11615,1.11635,673
2020-01-08 02:35:00,1.11635,1.1164,1.11622,1.11625,526
2020-01-08 02:40:00,1.11625,1.11628,1.11603,1.11605,569
2020-01-08 02:45:00,1.11605,1.11617,1.11601,1.11607,444
2020-01-08 02:50:00,1.11607,1.11625,1.11603,1.11611,446
2020-01-08 02:55:00,1.11611,1.11613,1.11587,1.11588,561
2020-01-08 03:00:00,1.11589,1.11609,1.11588,1.11597,898
2020-01-08 03:05:00,1.11598,1.11627,1.11587,1.11616,562
2020-01-08 03:10:00,1.11616,1.11634,1.11603,1.11611,424
2020-01-08 03:15:00,1.11612,1.11624,1.11597,1.11606,428
2020-01-08 03:20:00,1.11608,1.11608,1.11586,1.11597,395
2020-01-08 03:25:00,1.11596,1.11603,1.11586,1.11591,240
2020-01-08 03:30:00,1.11591,1.11627,1.11591,1.11623,291
2020-01-08 03:35:00,1.11624,1.11627,1.11601,1.11601,326
2020-01-08 03:40:00,1.11601,1.11608,1.11567,1.11569,1080
2020-01-08 03:45:00,1.11568,1.11588,1.1155,1.1155,690
2020-01-08 03:50:00,1.11551,1.11583,1.11549,1.11572,577
2020-01-08 03:55:00,1.11573,1.11573,1.1155,1.11557,443
2020-01-08 04:00:00,1.11558,1.11568,1.11541,1.11548,761
2020-01-08 04:05:00,1.11548,1.11563,1.11546,1.11553,474
2020-01-08 04:10:00,1.11554,1.11559,1.11546,1.11548,355
2020-01-08 04:15:00,1.11547,1.11571,1.11542,1.11568,406
2020-01-08 04:20:00,1.11567,1.1157,1.11547,1.11547,349
2020-01-08 04:25:00,1.11546,1.11558,1.11546,1.11553,267
2020-01-08 04:30:00,1.11553,1.11553,1.11537,1.11538,342
2020-01-08 04:35:00,1.11537,1.11553,1.11536,1.11543,589
2020-01-08 04:40:00,1.11543,1.11549,1.11531,1.11535,622
2020-01-08 04:45:00,1.11534,1.11609,1.11532,1.11591,713
2020-01-08 04:50:00,1.11592,1.11614,1.11588,1.11599,462
2020-01-08 04:55:00,1.11598,1.11608,1.11583,1.11587,382
2020-01-08 05:00:00,1.11587,1.11592,1.11581,1.11587,299
2020-01-08 05:05:00,1.11587,1.11589,1.11566,1.11579,230
2020-01-08 05:10:00,1.11578,1.1158,1.11566,1.11572,220
2020-01-08 05:15:00,1.11572,1.11578,1.11565,1.11576,298
2020-01-08 05:20:00,1.11577,1.11581,1.11571,1.11572,173
2020-01-08 05:25:00,1.11571,1.11586,1.11564,1.11571,627
2020-01-08 05:30:00,1.11571,1.11583,1.1157,1.11576,265
2020-01-08 05:35:00,1.11575,1.11582,1.11575,1.11576,256
2020-01-08 05:40:00,1.11577,1.11577,1.11551,1.11553,176
2020-01-08 05:45:00,1.11553,1.11557,1.11545,1.11546,141
2020-01-08 05:50:00,1.11545,1.11546,1.11536,1.11543,148
2020-01-08 05:55:00,1.11547,1.11552,1.11541,1.11546,139
2020-01-08 06:00:00,1.11547,1.11547,1.11541,1.11547,153
2020-01-08 06:05:00,1.11547,1.11558,1.11547,1.11553,141
2020-01-08 06:10:00,1.11552,1.11559,1.11551,1.11553,168
2020-01-08 06:15:00,1.11553,1.11558,1.11551,1.11554,141
2020-01-08 06:20:00,1.11554,1.11555,1.11531,1.11532,118
2020-01-08 06:25:00,1.1153,1.1153,1.11505,1.11505,176
2020-01-08 06:30:00,1.11506,1.11506,1.11495,1.11497,184
2020-01-08 06:35:00,1.11496,1.11506,1.11476,1.11476,162
2020-01-08 06:40:00,1.11477,1.11486,1.11476,1.1148,166
2020-01-08 06:45:00,1.11481,1.11483,1.11467,1.11472,150
2020-01-08 06:50:00,1.11472,1.11476,1.11451,1.11461,255
2020-01-08 06:55:00,1.11462,1.11483,1.1146,1.11478,316
2020-01-08 07:00:00,1.1148,1.11495,1.11478,1.11483,325
2020-01-08 07:05:00,1.11483,1.11492,1.11479,1.11489,301
2020-01-08 07:10:00,1.11488,1.1149,1.11477,1.11478,241
2020-01-08 07:15:00,1.11477,1.11484,1.11474,1.11483,173
2020-01-08 07:20:00,1.11484,1.11492,1.11483,1.11487,114
2020-01-08 07:25:00,1.11488,1.11499,1.11487,1.11495,135
2020-01-08 07:30:00,1.11494,1.11503,1.11493,1.11498,188
2020-01-08 07:35:00,1.11497,1.11513,1.11497,1.11507,101
2020-01-08 07:40:00,1.11508,1.11509,1.11501,1.11502,105
2020-01-08 07:45:00,1.11501,1.11503,1.11484,1.11488,116
2020-01-08 07:50:00,1.11488,1.1149,1.11481,1.11483,184
2020-01-08 07:55:00,1.11483,1.11493,1.1148,1.11493,176
2020-01-08 08:00:00,1.11491,1.11499,1.11485,1.11499,176
2020-01-08 08:05:00,1.11498,1.11511,1.11496,1.11503,129
2020-01-08 08:10:00,1.11502,1.11503,1.11488,1.11491,182
2020-01-08 08:15:00,1.11491,1.11518,1.11486,1.11517,252
2020-01-08 08:20:00,1.11518,1.11524,1.11513,1.11524,165
2020-01-08 08:25:00,1.11523,1.11539,1.11523,1.11532,271
2020-01-08 08:30:00,1.11533,1.11533,1.11517,1.11517,204
2020-01-08 08:35:00,1.11518,1.11523,1.11512,1.11512,115
2020-01-08 08:40:00,1.11512,1.11534,1.11508,1.11522,230
2020-01-08 08:45:00,1.11523,1.11533,1.11522,1.11533,197
2020-01-08 08:50:00,1.11533,1.11533,1.11502,1.11507,277
2020-01-08 08:55:00,1.11508,1.11512,1.11487,1.11501,228
2020-01-08 09:00:00,1.11503,1.11503,1.11462,1.1148,514
2020-01-08 09:05:00,1.1148,1.11537,1.1148,1.11535,529
2020-01-08 09:10:00,1.11535,1.11549,1.11458,1.11481,613
2020-01-08 09:15:00,1.11482,1.11508,1.11448,1.11452,302
2020-01-08 09:20:00,1.11453,1.1148,1.11453,1.11475,420
2020-01-08 09:25:00,1.11477,1.11478,1.11448,1.11452,398
2020-01-08 09:30:00,1.11451,1.11488,1.1145,1.11469,652
2020-01-08 09:35:00,1.11469,1.11489,1.11433,1.11485,490
2020-01-08 09:40:00,1.11485,1.11518,1.11476,1.11509,553
2020-01-08 09:45:00,1.11509,1.11538,1.11506,1.11524,636
2020-01-08 09:50:00,1.11523,1.11548,1.11522,1.11532,363
2020-01-08 09:55:00,1.11531,1.11532,1.11507,1.11512,440
2020-01-08 10:00:00,1.11516,1.11533,1.1147,1.11472,800
2020-01-08 10:05:00,1.11472,1.1153,1.11472,1.11516,416
2020-01-08 10:10:00,1.11516,1.11516,1.11313,1.11429,910
2020-01-08 10:15:00,1.11427,1.11441,1.11313,1.11363,955
2020-01-08 10:20:00,1.11363,1.11386,1.11335,1.11372,539
2020-01-08 10:25:00,1.11372,1.1138,1.11345,1.11376,670
2020-01-08 10:30:00,1.11375,1.11375,1.11341,1.1135,785
2020-01-08 10:35:00,1.1135,1.11353,1.11302,1.1133,700
2020-01-08 10:40:00,1.11329,1.11358,1.11315,1.11355,489
2020-01-08 10:45:00,1.11354,1.1137,1.11338,1.11367,572
2020-01-08 10:50:00,1.11368,1.11374,1.11346,1.11358,462
2020-01-08 10:55:00,1.11358,1.11366,1.11341,1.1135,555
2020-01-08 11:00:00,1.11351,1.11355,1.11312,1.1132,483
2020-01-08 11:05:00,1.1132,1.11353,1.11317,1.11345,396
2020-01-08 11:10:00,1.11345,1.11352,1.11253,1.11268,561
2020-01-08 11:15:00,1.11267,1.11295,1.11267,1.11286,332
2020-01-08 11:20:00,1.11285,1.11313,1.11281,1.11305,443
2020-01-08 11:25:00,1.11305,1.11353,1.11301,1.11352,355
2020-01-08 11:30:00,1.11352,1.11394,1.11343,1.11381,415
2020-01-08 11:35:00,1.11383,1.11433,1.11383,1.11424,390
2020-01-08 11:40:00,1.11425,1.11448,1.11411,1.11416,371
2020-01-08 11:45:00,1.11416,1.11424,1.11397,1.11401,283
2020-01-08 11:50:00,1.11401,1.11423,1.11387,1.11423,354
2020-01-08 11:55:00,1.11422,1.11422,1.11382,1.11384,372
2020-01-08 12:00:00,1.11385,1.11386,1.11342,1.11345,715
2020-01-08 12:05:00,1.11346,1.1137,1.11341,1.11348,460
2020-01-08 12:10:00,1.11348,1.11351,1.11325,1.1134,423
2020-01-08 12:15:00,1.11341,1.11349,1.11302,1.11319,460
2020-01-08 12:20:00,1.11319,1.11324,1.11304,1.11307,268
2020-01-08 12:25:00,1.11307,1.1133,1.113,1.11309,355
2020-01-08 12:30:00,1.11309,1.11326,1.11293,1.11306,355
2020-01-08 12:35:00,1.11305,1.1131,1.11278,1.11301,305
2020-01-08 12:40:00,1.113,1.11329,1.113,1.11328,219
2020-01-08 12:45:00,1.11327,1.11328,1.1131,1.11313,299
2020-01-08 12:50:00,1.11311,1.11316,1.11272,1.11274,349
2020-01-08 12:55:00,1.11274,1.1129,1.11254,1.11274,597
2020-01-08 13:00:00,1.11274,1.11311,1.11271,1.11305,294
2020-01-08 13:05:00,1.11304,1.11307,1.1128,1.11281,247
2020-01-08 13:10:00,1.11281,1.11302,1.11281,1.11283,231
2020-01-08 13:15:00,1.11284,1.11295,1.11279,1.1128,263
2020-01-08 13:20:00,1.11279,1.11281,1.11197,1.11215,533
2020-01-08 13:25:00,1.11215,1.11299,1.1121,1.11288,558
2020-01-08 13:30:00,1.11289,1.11305,1.11264,1.11272,551
2020-01-08 13:35:00,1.11272,1.11278,1.11248,1.11264,380
2020-01-08 13:40:00,1.11265,1.11293,1.11261,1.11288,286
2020-01-08 13:45:00,1.11287,1.11312,1.11283,1.11285,425
2020-01-08 13:50:00,1.11286,1.11295,1.11252,1.11258,467
2020-01-08 13:55:00,1.11257,1.11274,1.1125,1.11272,244
2020-01-08 14:00:00,1.11272,1.11306,1.11267,1.11285,422
2020-01-08 14:05:00,1.11286,1.11291,1.11254,1.11256,373
2020-01-08 14:10:00,1.11258,1.11294,1.11251,1.11293,376
2020-01-08 14:15:00,1.11293,1.11305,1.11276,1.11283,268
2020-01-08 14:20:00,1.11282,1.11304,1.11282,1.11286,253
2020-01-08 14:25:00,1.11286,1.11286,1.11221,1.11249,364
2020-01-08 14:30:00,1.11249,1.11251,1.11222,1.11243,426
2020-01-08 14:35:00,1.11242,1.11263,1.1124,1.11253,298
2020-01-08 14:40:00,1.11252,1.11252,1.11219,1.11226,320
2020-01-08 14:45:00,1.11227,1.11246,1.11185,1.11225,519
2020-01-08 14:50:00,1.11227,1.11235,1.1118,1.11192,428
2020-01-08 14:55:00,1.11191,1.11201,1.1114,1.11167,717
2020-01-08 15:00:00,1.11165,1.11185,1.11134,1.11174,623
2020-01-08 15:05:00,1.11175,1.11195,1.11156,1.11158,472
2020-01-08 15:10:00,1.11158,1.11176,1.11124,1.11153,571
2020-01-08 15:15:00,1.11153,1.1116,1.1111,1.1116,748
2020-01-08 15:20:00,1.11159,1.1118,1.11141,1.11149,683
2020-01-08 15:25:00,1.11149,1.1116,1.11135,1.11148,498
2020-01-08 15:30:00,1.11147,1.11164,1.11147,1.11157,408
2020-01-08 15:35:00,1.11158,1.11194,1.11158,1.11193,424
2020-01-08 15:40:00,1.11194,1.11199,1.11159,1.11161,364
2020-01-08 15:45:00,1.11161,1.11202,1.11157,1.11177,424
2020-01-08 15:50:00,1.11177,1.11214,1.11169,1.11212,327
2020-01-08 15:55:00,1.11213,1.11224,1.11199,1.112,358
2020-01-08 16:00:00,1.112,1.11229,1.11182,1.11189,526
2020-01-08 16:05:00,1.1119,1.11208,1.11177,1.11207,361
2020-01-08 16:10:00,1.11206,1.11219,1.11205,1.11216,277
2020-01-08 16:15:00,1.11215,1.11242,1.11201,1.11235,302
2020-01-08 16:20:00,1.11234,1.11245,1.1122,1.11231,309
2020-01-08 16:25:00,1.1123,1.11249,1.11227,1.11248,203
2020-01-08 16:30:00,1.11249,1.11269,1.11227,1.11229,550
2020-01-08 16:35:00,1.11229,1.11229,1.11177,1.11188,482
2020-01-08 16:40:00,1.11189,1.112,1.11178,1.11186,362
2020-01-08 16:45:00,1.11186,1.11217,1.11177,1.1121,382
2020-01-08 16:50:00,1.11208,1.11252,1.11208,1.11237,408
2020-01-08 16:55:00,1.11237,1.11255,1.11222,1.11244,327
2020-01-08 17:00:00,1.11245,1.11278,1.11227,1.11277,483
2020-01-08 17:05:00,1.11278,1.11309,1.11273,1.1129,373
2020-01-08 17:10:00,1.11289,1.11308,1.11289,1.11302,258
2020-01-08 17:15:00,1.11302,1.11306,1.11271,1.1128,363
2020-01-08 17:20:00,1.1128,1.11296,1.11241,1.11257,414
2020-01-08 17:25:00,1.11256,1.11257,1.11223,1.11236,388
2020-01-08 17:30:00,1.11237,1.11239,1.1116,1.11177,434
2020-01-08 17:35:00,1.11178,1.11224,1.11161,1.11219,432
2020-01-08 17:40:00,1.11218,1.11234,1.11204,1.11226,522
2020-01-08 17:45:00,1.11225,1.11228,1.11161,1.11167,434
2020-01-08 17:50:00,1.11167,1.11184,1.11157,1.11163,463
2020-01-08 17:55:00,1.11164,1.11201,1.11153,1.11198,597
2020-01-08 18:00:00,1.112,1.11202,1.1116,1.11164,466
2020-01-08 18:05:00,1.11168,1.11168,1.11128,1.11133,284
2020-01-08 18:10:00,1.11133,1.11147,1.11113,1.11139,397
2020-01-08 18:15:00,1.11137,1.1115,1.1112,1.11126,345
2020-01-08 18:20:00,1.11127,1.11149,1.11126,1.11144,245
2020-01-08 18:25:00,1.11143,1.11144,1.11087,1.11122,566
2020-01-08 18:30:00,1.11124,1.11149,1.11118,1.11132,897
2020-01-08 18:35:00,1.11132,1.11151,1.11102,1.11111,951
2020-01-08 18:40:00,1.11112,1.11169,1.11103,1.11165,804
2020-01-08 18:45:00,1.11165,1.11181,1.11127,1.11133,686
2020-01-08 18:50:00,1.11132,1.1115,1.11103,1.11149,651
2020-01-08 18:55:00,1.1115,1.11171,1.11127,1.11165,550
2020-01-08 19:00:00,1.11163,1.11194,1.11157,1.1117,689
2020-01-08 19:05:00,1.11169,1.11216,1.11159,1.11213,632
2020-01-08 19:10:00,1.11212,1.1126,1.1121,1.11219,606
2020-01-08 19:15:00,1.11218,1.11235,1.1121,1.11217,477
2020-01-08 19:20:00,1.11216,1.11219,1.11188,1.11218,385
2020-01-08 19:25:00,1.11219,1.11225,1.11188,1.11208,442
2020-01-08 19:30:00,1.11211,1.11217,1.11168,1.11176,407
2020-01-08 19:35:00,1.11176,1.11176,1.11152,1.11153,314
2020-01-08 19:40:00,1.11153,1.11165,1.11136,1.11143,389
2020-01-08 19:45:00,1.11143,1.1115,1.11132,1.11143,268
2020-01-08 19:50:00,1.11144,1.11165,1.11138,1.11164,295
2020-01-08 19:55:00,1.11165,1.11183,1.11154,1.11181,306
2020-01-08 20:00:00,1.11178,1.11178,1.11137,1.11152,470
2020-01-08 20:05:00,1.11153,1.11157,1.11138,1.1114,293
2020-01-08 20:10:00,1.1114,1.11141,1.11105,1.11126,284
2020-01-08 20:15:00,1.11127,1.11128,1.11111,1.11126,344
2020-01-08 20:20:00,1.11127,1.11139,1.11121,1.11133,228
2020-01-08 20:25:00,1.11132,1.11149,1.11132,1.11148,233
2020-01-08 20:30:00,1.11148,1.1115,1.11133,1.11135,197
2020-01-08 20:35:00,1.11136,1.11145,1.11131,1.11143,170
2020-01-08 20:40:00,1.11143,1.11158,1.11141,1.11142,185
2020-01-08 20:45:00,1.11142,1.11146,1.11125,1.11125,149
2020-01-08 20:50:00,1.11126,1.11128,1.11107,1.11108,106
2020-01-08 20:55:00,1.11108,1.11133,1.11108,1.11133,217
2020-01-08 21:00:00,1.11134,1.11142,1.11102,1.11114,221
2020-01-08 21:05:00,1.11113,1.11123,1.1111,1.11113,138
2020-01-08 21:10:00,1.11113,1.1112,1.11108,1.11109,158
2020-01-08 21:15:00,1.11108,1.11112,1.11087,1.11097,227
2020-01-08 21:20:00,1.11097,1.11099,1.11083,1.11098,119
2020-01-08 21:25:00,1.11099,1.11109,1.11091,1.11103,172
2020-01-08 21:30:00,1.11104,1.11119,1.11104,1.11115,161
2020-01-08 21:35:00,1.11114,1.11118,1.1111,1.11111,100
2020-01-08 21:40:00,1.11111,1.11114,1.11101,1.11104,166
2020-01-08 21:45:00,1.11104,1.11108,1.111,1.11105,91
2020-01-08 21:50:00,1.11105,1.11124,1.11104,1.1112,152
2020-01-08 21:55:00,1.1112,1.11129,1.11111,1.11113,279
2020-01-08 22:00:00,1.11113,1.1112,1.11108,1.11116,147
2020-01-08 22:05:00,1.11115,1.11115,1.11098,1.11106,150
2020-01-08 22:10:00,1.11106,1.11116,1.11103,1.11109,166
2020-01-08 22:15:00,1.11109,1.11112,1.11107,1.1111,72
2020-01-08 22:20:00,1.11109,1.11114,1.11105,1.11109,93
2020-01-08 22:25:00,1.11112,1.11119,1.11109,1.11114,68
2020-01-08 22:30:00,1.11115,1.11118,1.11111,1.11115,114
2020-01-08 22:35:00,1.11114,1.1112,1.11105,1.11108,145
2020-01-08 22:40:00,1.11108,1.1111,1.11108,1.1111,67
2020-01-08 22:45:00,1.11109,1.11145,1.11108,1.11145,561
2020-01-08 22:50:00,1.11143,1.11148,1.11119,1.11143,643
2020-01-08 22:55:00,1.11143,1.11146,1.11109,1.11122,455
2020-01-08 23:00:00,1.11123,1.11128,1.11098,1.11098,294
2020-01-08 23:05:00,1.11099,1.11108,1.11097,1.11098,170
2020-01-08 23:10:00,1.11097,1.11098,1.11083,1.11085,172
2020-01-08 23:15:00,1.11089,1.11096,1.11087,1.11094,126
2020-01-08 23:20:00,1.11095,1.11102,1.11093,1.11101,80
2020-01-08 23:25:00,1.11099,1.11101,1.11094,1.11094,53
2020-01-08 23:30:00,1.11092,1.11095,1.11088,1.11091,98
2020-01-08 23:35:00,1.11092,1.11092,1.11085,1.11085,32
2020-01-08 23:40:00,1.11085,1.11091,1.11084,1.11086,56
2020-01-08 23:45:00,1.11085,1.11085,1.11054,1.11056,174
2020-01-08 23:50:00,1.11056,1.11059,1.11046,1.11048,142
2020-01-08 23:55:00,1.1105,1.11054,1.11018,1.11053,411
2020-01-09 00:00:00,1.11053,1.11055,1.11033,1.1105,105
2020-01-09 00:05:00,1.1105,1.11074,1.11041,1.11068,182
